,<built-in function id>,imageLink,origFormat,title,year
113,https://www.loc.gov/item/2005628143/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744c:ct005621/full/pct:6.25/0/default.jpg#h=600&w=318,map,"Saint-Gaudens National Historic Site, New Hampshire",2003
114,https://www.loc.gov/item/2005628327/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744c:ct005622/full/pct:6.25/0/default.jpg#h=600&w=318,map,"Saint-Gaudens National Historic Site, New Hampshire",2005
115,https://www.loc.gov/item/2015586191/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744c:pm020532/full/pct:6.25/0/default.jpg#h=439&w=616,map,"Bird's eye view of Concord, N.H. : 1875",1875
116,https://www.loc.gov/item/75694682/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744c:pm004730/full/pct:6.25/0/default.jpg#h=433&w=542,map,"Concord, N.H. 1899.",1899
117,https://www.loc.gov/item/73693497/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744d:pm004750/full/pct:6.25/0/default.jpg#h=443&w=527,map,"Bird's eye view of Dover, Strafford Co., New Hampshire 1877.",1877
118,https://www.loc.gov/item/74693164/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744d:pm004751/full/pct:6.25/0/default.jpg#h=449&w=612,map,"Dover, Stafford County, New Hampshire 1888.",1888
119,https://www.loc.gov/item/2008624187/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744e:ct002325/full/pct:6.25/0/default.jpg#h=523&w=415,map,"Plan of Exeter village, New Hampshire",1845
120,https://www.loc.gov/item/75694685/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744e:pm004760/full/pct:12.5/0/default.jpg#h=574&w=870,map,"Exeter, N.H., county seat of Rockingham County, 1884.",1884
121,https://www.loc.gov/item/75694684/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744e:pm004770/full/pct:6.25/0/default.jpg#h=516&w=628,map,"Exeter, New Hampshire, 1896.",1896
122,https://www.loc.gov/item/73694684/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744f:pm004771/full/pct:12.5/0/default.jpg#h=648&w=784,map,"Bird's eye view of the village of Farmington, Stafford County, New Hampshire 1877.",1877
123,https://www.loc.gov/item/75694687/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744f:pm004780/full/pct:12.5/0/default.jpg#h=656&w=872,map,"Franklin and Franklin Falls, N.H., Merrimack County, 1884.",1884
124,https://www.loc.gov/item/73694686/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744g:pm004782/full/pct:6.25/0/default.jpg#h=400&w=514,map,"Gorham, N.H. 1888.",1888
125,https://www.loc.gov/item/73694683/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744g:pm004781/full/pct:12.5/0/default.jpg#h=616&w=778,map,"Goffstown, N.H. 1887.",1887
126,https://www.loc.gov/item/75694688/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744g:pm004800/full/pct:12.5/0/default.jpg#h=622&w=824,map,"Greenville, N.H. 1886.",1886
127,https://www.loc.gov/item/73693498/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744g:pm004790/full/pct:6.25/0/default.jpg#h=440&w=514,map,"Bird's eye view of Great Falls, Strafford Co., New Hampshire & Berwick, York Co., Maine 1877.",1877
128,https://www.loc.gov/item/73694685/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744h:pm004801/full/pct:12.5/0/default.jpg#h=548&w=788,map,"Henniker, N.H.",1889
129,https://www.loc.gov/item/75694689/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744h:pm004820/full/pct:6.25/0/default.jpg#h=322&w=515,map,"Hinsdale, N.H.",1886
130,https://www.loc.gov/item/75694892/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744h:pm004810/full/pct:12.5/0/default.jpg#h=608&w=792,map,"Hillsborough-Bridge, Hillsborough County, N.H. 1884.",1884
131,https://www.loc.gov/item/75694891/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744l:pm004840/full/pct:12.5/0/default.jpg#h=542&w=800,map,"Bird's eye view of Lake Village, Belknap County, N.H. 1883.",1883
132,https://www.loc.gov/item/75694690/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744l:pm004830/full/pct:12.5/0/default.jpg#h=658&w=872,map,"Bird's eye view of Laconia, Belknap County, N.H. 1883.",1883
133,https://www.loc.gov/item/75694692/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744l:pm004850/full/pct:12.5/0/default.jpg#h=614&w=808,map,"Bird's eye view of the village of Lancaster, Coos County, N.H. 1883.",1883
134,https://www.loc.gov/item/75694703/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744l:pm004970/full/pct:6.25/0/default.jpg#h=342&w=513,map,"West Lebanon, N.H., and White River Junction, Vermont.",1889
135,https://www.loc.gov/item/2006628346/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744l:pm011600/full/pct:12.5/0/default.jpg#h=810&w=949,map,"Lebanon, Grafton County, N.H., 1884.",1884
136,https://www.loc.gov/item/75694691/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744l:pm004860/full/pct:12.5/0/default.jpg#h=744&w=958,map,"Bird's eye view of Littleton, Grafton County, N.H. 1883.",1883
137,https://www.loc.gov/item/2011592176/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744m:ct005615/full/pct:6.25/0/default.jpg#h=469&w=565,map,"Map of the City of Manchester, N.H. : compiled from recent surveys in the Engineers Office, Manchester Water Works",1873
138,https://www.loc.gov/item/2011592152/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744m:ct005613/full/pct:12.5/0/default.jpg#h=749&w=727,map,"Map of Manchester, N.H. / compiled by Joseph B. Sawyer, C.E.",1879
139,https://www.loc.gov/item/2011592154/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744m:ct005614/full/pct:12.5/0/default.jpg#h=598&w=524,map,Map of Manchester.,1879
140,https://www.loc.gov/item/2011592153/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744m:ct005612/full/pct:12.5/0/default.jpg#h=578&w=534,map,Map of Manchester.,1980
141,https://www.loc.gov/item/75694693/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744m:pm004870/full/pct:6.25/0/default.jpg#h=316&w=542,map,"Meredith Village, N.H.",1889
142,https://www.loc.gov/item/79693221/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744m:pm004881/full/pct:12.5/0/default.jpg#h=580&w=990,map,"Milton, N.H., 1888",1888
143,https://www.loc.gov/item/75694695/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744m:pm004880/full/pct:12.5/0/default.jpg#h=604&w=1014,map,"Milford, N.H.",1886
144,https://www.loc.gov/item/75694696/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744n:pm004882/full/pct:6.25/0/default.jpg#h=486&w=676,map,"Nashua, New Hampshire 1883.",1883
145,https://www.loc.gov/item/75694701/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744n:pm004950/full/pct:12.5/0/default.jpg#h=630&w=812,map,"South-New-Market, Rockingham County, N.H. 1884.",1884
146,https://www.loc.gov/item/2006628341/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744n:pm020090/full/pct:12.5/0/default.jpg#h=745&w=974,map,"Bird's eye view, Newport, New Hampshire, 1877.",1877
147,https://www.loc.gov/item/75694697/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744p:pm004890/full/pct:6.25/0/default.jpg#h=333&w=516,map,"Penacook, N.H.",1887
148,https://www.loc.gov/item/75694698/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744p:pm004900/full/pct:6.25/0/default.jpg#h=336&w=519,map,"Peterborough, N.H. 1886.",1886
149,https://www.loc.gov/item/75694699/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744p:pm004910/full/pct:12.5/0/default.jpg#h=684&w=970,map,"Pittsfield, Merrimackcounty, N.H. 1884.",1884
150,https://www.loc.gov/item/73693499/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744p:pm004921/full/pct:12.5/0/default.jpg#h=832&w=1024,map,"Bird's eye view of Portsmouth, Rockingham Co., New Hampshire 1877.",1877
151,https://www.loc.gov/item/77693544/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744p:pm004920r/full/pct:6.25/0/default.jpg#h=416&w=515,map,"Bird's eye view of Portsmouth, Rockingham Co., New Hampshire.",1877
152,https://www.loc.gov/item/77693545/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744p:pm020533/full/pct:6.25/0/default.jpg#h=416&w=528,map,"Bird's eye view of Portsmouth, Rockingham Co., New Hampshire.",1877
153,https://www.loc.gov/item/73694812/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744r:pm004940/full/pct:12.5/0/default.jpg#h=441&w=535,map,"Salmon Falls, Strafford Co., New Hampshire 1877.",1877
154,https://www.loc.gov/item/79693222/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744r:pm004922/full/pct:6.25/0/default.jpg#h=391&w=518,map,"Bird's eye view of Rochester, Strafford County, New Hampshire, 1877 : from a position, east of town",1877
155,https://www.loc.gov/item/75694700/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744r:pm004930/full/pct:12.5/0/default.jpg#h=700&w=904,map,"Rochester, N.H., Gonic and East-Rochester, 1884.",1884
156,https://www.loc.gov/item/97683083/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744s:ct004068/full/pct:25/0/default.jpg#h=789&w=629,map,Plan of the town of Stratham,1793
157,https://www.loc.gov/item/75694702/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744t:pm004960/full/pct:12.5/0/default.jpg#h=650&w=864,map,"Tilton, N.H., Belknap County, 1884.",1884
158,https://www.loc.gov/item/97687355/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744w:pm004961/full/pct:12.5/0/default.jpg#h=606&w=914,map,"Warner, N.H., 1887.",1877
159,https://www.loc.gov/item/75694704/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744w:pm004980/full/pct:12.5/0/default.jpg#h=606&w=784,map,"Bird's eye view of Whitefield, Coos County, N.H., 1883.",1883
160,https://www.loc.gov/item/81694075/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744w:pm004981/full/pct:12.5/0/default.jpg#h=606&w=896,map,"Winchester, N.H., Cheshire County, 1887",1887
161,https://www.loc.gov/item/75694705/,//tile.loc.gov/image-services/iiif/service:gmd:gmd374:g3744:g3744w:pm004990/full/pct:6.25/0/default.jpg#h=344&w=527,map,"Wolfeborough, N.H., Lake Winnipesaukee.",1889
162,https://www.loc.gov/item/2005628428/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:pm011000/full/pct:12.5/0/default.jpg#h=767&w=1003,map,"Barre, Washington County, VT, 1884.",1884
163,https://www.loc.gov/item/75696617/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:pm009310/full/pct:6.25/0/default.jpg#h=381&w=616,map,"Barre, Vt. (the Granite City) 1891.",1891
164,https://www.loc.gov/item/75696618/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:pm009320/full/pct:6.25/0/default.jpg#h=325&w=532,map,"Bellows Falls, Vt.",1886
165,https://www.loc.gov/item/75696620/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:pm009340/full/pct:12.5/0/default.jpg#h=646&w=949,map,"Bethel, Vt. 1886.",1886
166,https://www.loc.gov/item/2012588161/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:pm020534/full/pct:6.25/0/default.jpg#h=444&w=554,map,"Birds eye view of Bennington & Bennington Centre, Bennington Co., Vermont",1877
167,https://www.loc.gov/item/75696619/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:pm009330/full/pct:6.25/0/default.jpg#h=381&w=630,map,"Bennington, Vt. 1887.",1887
168,https://www.loc.gov/item/2006628342/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:pm011800/full/pct:6.25/0/default.jpg#h=281&w=567,map,"Folded bird's-eye view of Bennington, VT. : showing all points of interest.",1905
169,https://www.loc.gov/item/2008624004/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:pm020200/full/pct:6.25/0/default.jpg#h=385&w=610,map,"Brandon, Vt.",1890
170,https://www.loc.gov/item/75696623/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:pm009360/full/pct:6.25/0/default.jpg#h=320&w=524,map,"Bristol, Vt.",1889
171,https://www.loc.gov/item/75696622/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:pm009350/full/pct:6.25/0/default.jpg#h=334&w=634,map,"Brattleboro, Vt. 1886.",1886
172,https://www.loc.gov/item/2011589282/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754b:ct003488/full/pct:3.125/0/default.jpg#h=402&w=586,map,Plan of the city of Burlington shewing [i.e. showing] water & sewer service.,185?
173,https://www.loc.gov/item/74693163/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754c:pm009362/full/pct:12.5/0/default.jpg#h=642&w=976,map,"Castleton, Vt. 1889.",1889
174,https://www.loc.gov/item/97687305/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754e:pm009364/full/pct:12.5/0/default.jpg#h=523&w=805,map,"Enosburg Falls, Vt., Franklin Co., 1892.",1892
175,https://www.loc.gov/item/75696624/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754f:pm009370/full/pct:12.5/0/default.jpg#h=526&w=951,map,"Fair Haven, Vt.",1886
176,https://www.loc.gov/item/2012592606/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754f:ct005848/full/pct:6.25/0/default.jpg#h=518&w=418,map,"Plan of the Fairhaven Slate Quarry estate, the property of the Allen Slate Company, Vermont",1856
177,https://www.loc.gov/item/75696625/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754h:pm009380/full/pct:12.5/0/default.jpg#h=603&w=740,map,"Hardwick, Vt. 1892.",1892
178,https://www.loc.gov/item/2008624023/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754h:ct002297/full/pct:6.25/0/default.jpg#h=455&w=647,map,"Map of the village of Highgate, Franklin County, state of Vermont",1836
179,https://www.loc.gov/item/75696626/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754l:pm009390/full/pct:6.25/0/default.jpg#h=324&w=514,map,"Ludlow, Vt.",1885
180,https://www.loc.gov/item/2005628429/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754l:pm011010/full/pct:12.5/0/default.jpg#h=634&w=861,map,"Lyndonville, Caledonia County, Vermont, 1884.",1884
181,https://www.loc.gov/item/75696627/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754m:pm009400/full/pct:6.25/0/default.jpg#h=339&w=530,map,"Middlebury, Vt.",1886
182,https://www.loc.gov/item/75696628/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754m:pm009410/full/pct:12.5/0/default.jpg#h=588&w=895,map,"Morrisville, Vt.",1889
183,https://www.loc.gov/item/2008624296/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754m:pm020240/full/pct:6.25/0/default.jpg#h=555&w=731,map,"Montpelier, county seat of Washington County & capital of Vermont : 1884",1884
184,https://www.loc.gov/item/2008624018/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754p:ct002296/full/pct:6.25/0/default.jpg#h=634&w=587,map,"Map of the town of Plymouth, Windsor County, Vermont.",1859
185,https://www.loc.gov/item/75696629/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754p:pm009420/full/pct:12.5/0/default.jpg#h=614&w=842,map,"Poultney, Vt.",1886
186,https://www.loc.gov/item/2011589288/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754r:ct003490/full/pct:6.25/0/default.jpg#h=799&w=813,map,"Map of the city of Rutland, Vt.",1910
187,https://www.loc.gov/item/75696630/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754r:pm009430/full/pct:6.25/0/default.jpg#h=374&w=651,map,"Rutland, Vt.",1885
188,https://www.loc.gov/item/75696631/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754s:pm009440/full/pct:6.25/0/default.jpg#h=428&w=666,map,"St. Johnsbury, county seat of Caledonia County, Vt. 1884.",1884
189,https://www.loc.gov/item/75696632/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754s:pm009450/full/pct:6.25/0/default.jpg#h=309&w=544,map,"Springfield, Vt.",1886
190,https://www.loc.gov/item/75696633/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754v:pm009460/full/pct:6.25/0/default.jpg#h=383&w=616,map,"Vergennes, Vt.",1890
191,https://www.loc.gov/item/75696634/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754w:pm009470/full/pct:12.5/0/default.jpg#h=696&w=990,map,"West Randolph, Vt. 1886.",1886
192,https://www.loc.gov/item/75696635/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754w:pm009480/full/pct:6.25/0/default.jpg#h=334&w=528,map,"Wilmington, Vt.",1891
193,https://www.loc.gov/item/75696636/,//tile.loc.gov/image-services/iiif/service:gmd:gmd375:g3754:g3754w:pm009490/full/pct:12.5/0/default.jpg#h=655&w=978,map,"Windsor, Vermont 1886.",1886
194,https://www.loc.gov/item/2008624058/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3762:g3762b:ct002294/full/pct:6.25/0/default.jpg#h=551&w=567,map,Bird's eye view of Boston Harbor and South Shore to Provincetown : showing steamboat routes.,1905
195,https://www.loc.gov/item/2010589292/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3762:g3762b:pm020390/full/pct:12.5/0/default.jpg#h=829&w=1014,map,"Bird's eye view of Boston Harbor along the South Shore to Plymouth, Cape Cod Canal, and Provincetown : in colors : showing all steamboat routes.",1920
196,https://www.loc.gov/item/2011592156/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764a:pm020536/full/pct:12.5/0/default.jpg#h=733&w=954,map,"1885 north Abington, Plymouth County, Mass., looking west.",1974
197,https://www.loc.gov/item/91680093/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764a:pm002634/full/pct:6.25/0/default.jpg#h=380&w=593,map,"Adams, Mass. : 1882.",1882
198,https://www.loc.gov/item/75694543/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764a:pm002660/full/pct:6.25/0/default.jpg#h=355&w=619,map,"Amherst, Mass. 1886.",1886
199,https://www.loc.gov/item/75694542/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764a:pm002640/full/pct:6.25/0/default.jpg#h=376&w=628,map,"Amesbury, Mass.",1890
200,https://www.loc.gov/item/73693112/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764a:pm002650/full/pct:6.25/0/default.jpg#h=400&w=608,map,"Aero-view of Amesbury, Massachusetts 1914.",1914
201,https://www.loc.gov/item/2011589238/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764a:ct003456/full/pct:6.25/0/default.jpg#h=574&w=790,map,"Andover, 1852.",1852
202,https://www.loc.gov/item/75694546/,//tile.loc.gov/image-services/iiif/service:gmd:gmd376:g3764:g3764a:pm002680/full/pct:12.5/0/default.jpg#h=784&w=960,map,"View of Ashland, Mass. 1878.",1878
